Author	Sentence
Mark	And James and John, the sons of Zebedee, come unto him, saying, Master, we would that thou shouldest do for us whatsoever we shall desire.
Mark	And he said unto them, What would ye that I should do for you?
Mark	They said unto him, Grant unto us that we may sit, one on thy right hand, and the other on thy left hand, in thy glory.
Mark	But Jesus said unto them, Ye know not what ye ask: can ye drink of the cup that I drink of?
Mark	and be baptized with the baptism that I am baptized with?
Mark	And they said unto him, We can.
Mark	And Jesus said unto them, Ye shall indeed drink of the cup that I drink of; and with the baptism that I am baptized withal shall ye be baptized:
Mark	But to sit on my right hand and on my left hand is not mine to give; but [it shall be given to them] for whom it is prepared.
Mark	And when the ten heard [it], they began to be much displeased with James and John.
Mark	But Jesus called them [to him], and saith unto them, Ye know that they which are accounted to rule over the Gentiles exercise lordship over them; and their great ones exercise authority upon them.
Mark	But so shall it not be among you: but whosoever will be great among you, shall be your minister:
Mark	And whosoever of you will be the chiefest, shall be servant of all.
Mark	For even the Son of man came not to be ministered unto, but to minister, and to give his life a ransom for many.
Mark	And they came to Jericho: and as he went out of Jericho with his disciples and a great number of people, blind Bartimaeus, the son of Timaeus, sat by the highway side begging.
Mark	And when he heard that it was Jesus of Nazareth, he began to cry out, and say, Jesus, [thou] Son of David, have mercy on me.
Mark	And many charged him that he should hold his peace: but he cried the more a great deal, [Thou] Son of David, have mercy on me.
Mark	And Jesus stood still, and commanded him to be called.
Mark	And they call the blind man, saying unto him, Be of good comfort, rise; he calleth thee.
Mark	And he, casting away his garment, rose, and came to Jesus.
Mark	And Jesus answered and said unto him, What wilt thou that I should do unto thee?
Mark	The blind man said unto him, Lord, that I might receive my sight.
Mark	And Jesus said unto him, Go thy way; thy faith hath made thee whole.
Mark	And immediately he received his sight, and followed Jesus in the way.
Mark	And when they came nigh to Jerusalem, unto Bethphage and Bethany, at the mount of Olives, he sendeth forth two of his disciples,
Mark	And saith unto them, Go your way into the village over against you: and as soon as ye be entered into it, ye shall find a colt tied, whereon never man sat; loose him, and bring [him].
Mark	And if any man say unto you, Why do ye this?
Mark	say ye that the Lord hath need of him; and straightway he will send him hither.
Mark	And they went their way, and found the colt tied by the door without in a place where two ways met; and they loose him.
Mark	And certain of them that stood there said unto them, What do ye, loosing the colt?
Mark	And they said unto them even as Jesus had commanded: and they let them go.
Mark	And they brought the colt to Jesus, and cast their garments on him; and he sat upon him.
Mark	And many spread their garments in the way: and others cut down branches off the trees, and strawed [them] in the way.
Mark	And they that went before, and they that followed, cried, saying, Hosanna; Blessed [is] he that cometh in the name of the Lord:
Mark	Blessed [be] the kingdom of our father David, that cometh in the name of the Lord: Hosanna in the highest.
Mark	And Jesus entered into Jerusalem, and into the temple: and when he had looked round about upon all things, and now the eventide was come, he went out unto Bethany with the twelve.
Mark	And on the morrow, when they were come from Bethany, he was hungry:
Mark	And seeing a fig tree afar off having leaves, he came, if haply he might find any thing thereon: and when he came to it, he found nothing but leaves; for the time of figs was not [yet].
Mark	And Jesus answered and said unto it, No man eat fruit of thee hereafter for ever.
Mark	And his disciples heard [it].
Mark	And they come to Jerusalem: and Jesus went into the temple, and began to cast out them that sold and bought in the temple, and overthrew the tables of the moneychangers, and the seats of them that sold doves;
Mark	And would not suffer that any man should carry [any] vessel through the temple.
Mark	And he taught, saying unto them, Is it not written, My house shall be called of all nations the house of prayer?
Mark	but ye have made it a den of thieves.
Mark	And the scribes and chief priests heard [it], and sought how they might destroy him: for they feared him, because all the people was astonished at his doctrine.
Mark	And when even was come, he went out of the city.
Mark	And in the morning, as they passed by, they saw the fig tree dried up from the roots.
Mark	And Peter calling to remembrance saith unto him, Master, behold, the fig tree which thou cursedst is withered away.
Mark	And Jesus answering saith unto them, Have faith in God.
Mark	For verily I say unto you, That whosoever shall say unto this mountain, Be thou removed, and be thou cast into the sea; and shall not doubt in his heart, but shall believe that those things which he saith shall come to pass; he shall have whatsoever he saith.
Mark	Therefore I say unto you, What things soever ye desire, when ye pray, believe that ye receive [them], and ye shall have [them].
Mark	And when ye stand praying, forgive, if ye have ought against any: that your Father also which is in heaven may forgive you your trespasses.
Mark	But if ye do not forgive, neither will your Father which is in heaven forgive your trespasses.
Mark	And they come again to Jerusalem: and as he was walking in the temple, there come to him the chief priests, and the scribes, and the elders,
Mark	And say unto him, By what authority doest thou these things?
Mark	and who gave thee this authority to do these things?
Mark	And Jesus answered and said unto them, I will also ask of you one question, and answer me, and I will tell you by what authority I do these things.
Mark	The baptism of John, was [it] from heaven, or of men?
Mark	answer me.
Mark	And they reasoned with themselves, saying, If we shall say, From heaven; he will say, Why then did ye not believe him?
Mark	But if we shall say, Of men; they feared the people: for all [men] counted John, that he was a prophet indeed.
Mark	And they answered and said unto Jesus, We cannot tell.
Mark	And Jesus answering saith unto them, Neither do I tell you by what authority I do these things.
Mark	And he began to speak unto them by parables.
Mark	A [certain] man planted a vineyard, and set an hedge about [it], and digged [a place for] the winefat, and built a tower, and let it out to husbandmen, and went into a far country.
Mark	And at the season he sent to the husbandmen a servant, that he might receive from the husbandmen of the fruit of the vineyard.
Mark	And they caught [him], and beat him, and sent [him] away empty.
Mark	And again he sent unto them another servant; and at him they cast stones, and wounded [him] in the head, and sent [him] away shamefully handled.
Mark	And again he sent another; and him they killed, and many others; beating some, and killing some.
Mark	Having yet therefore one son, his wellbeloved, he sent him also last unto them, saying, They will reverence my son.
Mark	But those husbandmen said among themselves, This is the heir; come, let us kill him, and the inheritance shall be ours.
Mark	And they took him, and killed [him], and cast [him] out of the vineyard.
Mark	What shall therefore the lord of the vineyard do?
Mark	he will come and destroy the husbandmen, and will give the vineyard unto others.
Mark	And have ye not read this scripture; The stone which the builders rejected is become the head of the corner:
Mark	This was the Lord’s doing, and it is marvellous in our eyes?
Mark	And they sought to lay hold on him, but feared the people: for they knew that he had spoken the parable against them: and they left him, and went their way.
Mark	And they send unto him certain of the Pharisees and of the Herodians, to catch him in [his] words.
Mark	And when they were come, they say unto him, Master, we know that thou art true, and carest for no man: for thou regardest not the person of men, but teachest the way of God in truth: Is it lawful to give tribute to Caesar, or not?
Mark	Shall we give, or shall we not give?
Mark	But he, knowing their hypocrisy, said unto them, Why tempt ye me?
Mark	bring me a penny, that I may see [it].
Mark	And they brought [it].
Mark	And he saith unto them, Whose [is] this image and superscription?
Mark	And they said unto him, Caesar’s.
Mark	And Jesus answering said unto them, Render to Caesar the things that are Caesar’s, and to God the things that are God’s.
Mark	And they marvelled at him.
Mark	Then come unto him the Sadducees, which say there is no resurrection; and they asked him, saying,
Mark	Master, Moses wrote unto us, If a man’s brother die, and leave [his] wife [behind him], and leave no children, that his brother should take his wife, and raise up seed unto his brother.
Mark	Now there were seven brethren: and the first took a wife, and dying left no seed.
Mark	And the second took her, and died, neither left he any seed: and the third likewise.
Mark	And the seven had her, and left no seed: last of all the woman died also.
Mark	In the resurrection therefore, when they shall rise, whose wife shall she be of them?
Mark	for the seven had her to wife.
Mark	And Jesus answering said unto them, Do ye not therefore err, because ye know not the scriptures, neither the power of God?
Mark	For when they shall rise from the dead, they neither marry, nor are given in marriage; but are as the angels which are in heaven.
Mark	And as touching the dead, that they rise: have ye not read in the book of Moses, how in the bush God spake unto him, saying, I [am] the God of Abraham, and the God of Isaac, and the God of Jacob?
Mark	He is not the God of the dead, but the God of the living: ye therefore do greatly err.
Mark	And one of the scribes came, and having heard them reasoning together, and perceiving that he had answered them well, asked him, Which is the first commandment of all?
Mark	And Jesus answered him, The first of all the commandments [is], Hear, O Israel; The Lord our God is one Lord:
Mark	And thou shalt love the Lord thy God with all thy heart, and with all thy soul, and with all thy mind, and with all thy strength: this [is] the first commandment.
Mark	And the second [is] like, [namely] this, Thou shalt love thy neighbour as thyself.
Mark	There is none other commandment greater than these.
Mark	And the scribe said unto him, Well, Master, thou hast said the truth: for there is one God; and there is none other but he:
Mark	And to love him with all the heart, and with all the understanding, and with all the soul, and with all the strength, and to love [his] neighbour as himself, is more than all whole burnt offerings and sacrifices.
Mark	And when Jesus saw that he answered discreetly, he said unto him, Thou art not far from the kingdom of God.
Mark	And no man after that durst ask him [any question].
Mark	And Jesus answered and said, while he taught in the temple, How say the scribes that Christ is the Son of David?
Mark	For David himself said by the Holy Ghost, The LORD said to my Lord, Sit thou on my right hand, till I make thine enemies thy footstool.
Mark	David therefore himself calleth him Lord; and whence is he [then] his son?
Mark	And the common people heard him gladly.
Mark	And he said unto them in his doctrine, Beware of the scribes, which love to go in long clothing, and [love] salutations in the marketplaces,
Mark	And the chief seats in the synagogues, and the uppermost rooms at feasts:
Mark	Which devour widows’ houses, and for a pretence make long prayers: these shall receive greater damnation.
Mark	And Jesus sat over against the treasury, and beheld how the people cast money into the treasury: and many that were rich cast in much.
Mark	And there came a certain poor widow, and she threw in two mites, which make a farthing.
Mark	And he called [unto him] his disciples, and saith unto them, Verily I say unto you, That this poor widow hath cast more in, than all they which have cast into the treasury:
Mark	For all [they] did cast in of their abundance; but she of her want did cast in all that she had, [even] all her living.
Mark	And as he went out of the temple, one of his disciples saith unto him, Master, see what manner of stones and what buildings [are here]!
Mark	And Jesus answering said unto him, Seest thou these great buildings?
Mark	there shall not be left one stone upon another, that shall not be thrown down.
Mark	And as he sat upon the mount of Olives over against the temple, Peter and James and John and Andrew asked him privately,
Mark	Tell us, when shall these things be?
Mark	and what [shall be] the sign when all these things shall be fulfilled?
Mark	And Jesus answering them began to say, Take heed lest any [man] deceive you:
Mark	For many shall come in my name, saying, I am [Christ]; and shall deceive many.
Mark	And when ye shall hear of wars and rumours of wars, be ye not troubled: for [such things] must needs be; but the end [shall] not [be] yet.
Mark	For nation shall rise against nation, and kingdom against kingdom: and there shall be earthquakes in divers places, and there shall be famines and troubles: these [are] the beginnings of sorrows.
Mark	But take heed to yourselves: for they shall deliver you up to councils; and in the synagogues ye shall be beaten: and ye shall be brought before rulers and kings for my sake, for a testimony against them.
Mark	And the gospel must first be published among all nations.
Mark	But when they shall lead [you], and deliver you up, take no thought beforehand what ye shall speak, neither do ye premeditate: but whatsoever shall be given you in that hour, that speak ye: for it is not ye that speak, but the Holy Ghost.
Mark	Now the brother shall betray the brother to death, and the father the son; and children shall rise up against [their] parents, and shall cause them to be put to death.
Mark	And ye shall be hated of all [men] for my name’s sake: but he that shall endure unto the end, the same shall be saved.
Mark	But when ye shall see the abomination of desolation, spoken of by Daniel the prophet, standing where it ought not, (let him that readeth understand,) then let them that be in Judaea flee to the mountains:
Mark	And let him that is on the housetop not go down into the house, neither enter [therein], to take any thing out of his house:
Mark	And let him that is in the field not turn back again for to take up his garment.
Mark	But woe to them that are with child, and to them that give suck in those days!
Mark	And pray ye that your flight be not in the winter.
Mark	For [in] those days shall be affliction, such as was not from the beginning of the creation which God created unto this time, neither shall be.
Mark	And except that the Lord had shortened those days, no flesh should be saved: but for the elect’s sake, whom he hath chosen, he hath shortened the days.
Mark	And then if any man shall say to you, Lo, here [is] Christ; or, lo, [he is] there; believe [him] not:
Mark	For false Christs and false prophets shall rise, and shall shew signs and wonders, to seduce, if [it were] possible, even the elect.
Mark	But take ye heed: behold, I have foretold you all things.
Mark	But in those days, after that tribulation, the sun shall be darkened, and the moon shall not give her light,
Mark	And the stars of heaven shall fall, and the powers that are in heaven shall be shaken.
Mark	And then shall they see the Son of man coming in the clouds with great power and glory.
Mark	And then shall he send his angels, and shall gather together his elect from the four winds, from the uttermost part of the earth to the uttermost part of heaven.
Mark	Now learn a parable of the fig tree; When her branch is yet tender, and putteth forth leaves, ye know that summer is near:
Mark	So ye in like manner, when ye shall see these things come to pass, know that it is nigh, [even] at the doors.
Mark	Verily I say unto you, that this generation shall not pass, till all these things be done.
Mark	Heaven and earth shall pass away: but my words shall not pass away.
Mark	But of that day and [that] hour knoweth no man, no, not the angels which are in heaven, neither the Son, but the Father.
Mark	Take ye heed, watch and pray: for ye know not when the time is.
Mark	[For the Son of man is] as a man taking a far journey, who left his house, and gave authority to his servants, and to every man his work, and commanded the porter to watch.
Mark	Watch ye therefore: for ye know not when the master of the house cometh, at even, or at midnight, or at the cockcrowing, or in the morning:
Mark	Lest coming suddenly he find you sleeping.
Mark	And what I say unto you I say unto all, Watch.
Mark	After two days was [the feast of] the passover, and of unleavened bread: and the chief priests and the scribes sought how they might take him by craft, and put [him] to death.
Mark	But they said, Not on the feast [day], lest there be an uproar of the people.
Mark	And being in Bethany in the house of Simon the leper, as he sat at meat, there came a woman having an alabaster box of ointment of spikenard very precious; and she brake the box, and poured [it] on his head.
Mark	And there were some that had indignation within themselves, and said, Why was this waste of the ointment made?
Luke	Forasmuch as many have taken in hand to set forth in order a declaration of those things which are most surely believed among us,
Luke	Even as they delivered them unto us, which from the beginning were eyewitnesses, and ministers of the word;
Luke	It seemed good to me also, having had perfect understanding of all things from the very first, to write unto thee in order, most excellent Theophilus,
Luke	That thou mightest know the certainty of those things, wherein thou hast been instructed.
Luke	There was in the days of Herod, the king of Judaea, a certain priest named Zacharias, of the course of Abia: and his wife [was] of the daughters of Aaron, and her name [was] Elisabeth.
Luke	And they were both righteous before God, walking in all the commandments and ordinances of the Lord blameless.
Luke	And they had no child, because that Elisabeth was barren, and they both were [now] well stricken in years.
Luke	And it came to pass, that while he executed the priest’s office before God in the order of his course,
Luke	According to the custom of the priest’s office, his lot was to burn incense when he went into the temple of the Lord.
Luke	And the whole multitude of the people were praying without at the time of incense.
Luke	And there appeared unto him an angel of the Lord standing on the right side of the altar of incense.
Luke	And when Zacharias saw [him], he was troubled, and fear fell upon him.
Luke	But the angel said unto him, Fear not, Zacharias: for thy prayer is heard; and thy wife Elisabeth shall bear thee a son, and thou shalt call his name John.
Luke	And thou shalt have joy and gladness; and many shall rejoice at his birth.
Luke	For he shall be great in the sight of the Lord, and shall drink neither wine nor strong drink; and he shall be filled with the Holy Ghost, even from his mother’s womb.
Luke	And many of the children of Israel shall he turn to the Lord their God.
Luke	And he shall go before him in the spirit and power of Elias, to turn the hearts of the fathers to the children, and the disobedient to the wisdom of the just; to make ready a people prepared for the Lord.
Luke	And Zacharias said unto the angel, Whereby shall I know this?
Luke	for I am an old man, and my wife well stricken in years.
Luke	And the angel answering said unto him, I am Gabriel, that stand in the presence of God; and am sent to speak unto thee, and to shew thee these glad tidings.
Luke	And, behold, thou shalt be dumb, and not able to speak, until the day that these things shall be performed, because thou believest not my words, which shall be fulfilled in their season.
Luke	And the people waited for Zacharias, and marvelled that he tarried so long in the temple.
Luke	And when he came out, he could not speak unto them: and they perceived that he had seen a vision in the temple: for he beckoned unto them, and remained speechless.
Luke	And it came to pass, that, as soon as the days of his ministration were accomplished, he departed to his own house.
Luke	And after those days his wife Elisabeth conceived, and hid herself five months, saying,
Luke	Thus hath the Lord dealt with me in the days wherein he looked on [me], to take away my reproach among men.
Luke	And in the sixth month the angel Gabriel was sent from God unto a city of Galilee, named Nazareth,
Luke	To a virgin espoused to a man whose name was Joseph, of the house of David; and the virgin’s name [was] Mary.
Luke	And the angel came in unto her, and said, Hail, [thou that art] highly favoured, the Lord [is] with thee: blessed [art] thou among women.
Luke	And when she saw [him], she was troubled at his saying, and cast in her mind what manner of salutation this should be.
Luke	And the angel said unto her, Fear not, Mary: for thou hast found favour with God.
Luke	And, behold, thou shalt conceive in thy womb, and bring forth a son, and shalt call his name JESUS.
Luke	He shall be great, and shall be called the Son of the Highest: and the Lord God shall give unto him the throne of his father David:
Luke	And he shall reign over the house of Jacob for ever; and of his kingdom there shall be no end.
Luke	Then said Mary unto the angel, How shall this be, seeing I know not a man?
Luke	And the angel answered and said unto her, The Holy Ghost shall come upon thee, and the power of the Highest shall overshadow thee: therefore also that holy thing which shall be born of thee shall be called the Son of God.
Luke	And, behold, thy cousin Elisabeth, she hath also conceived a son in her old age: and this is the sixth month with her, who was called barren.
Luke	For with God nothing shall be impossible.
Luke	And Mary said, Behold the handmaid of the Lord; be it unto me according to thy word.
Luke	And the angel departed from her.
Luke	And Mary arose in those days, and went into the hill country with haste, into a city of Juda;
Luke	And entered into the house of Zacharias, and saluted Elisabeth.
Luke	And it came to pass, that, when Elisabeth heard the salutation of Mary, the babe leaped in her womb; and Elisabeth was filled with the Holy Ghost:
Luke	And she spake out with a loud voice, and said, Blessed [art] thou among women, and blessed [is] the fruit of thy womb.
Luke	And whence [is] this to me, that the mother of my Lord should come to me?
Luke	For, lo, as soon as the voice of thy salutation sounded in mine ears, the babe leaped in my womb for joy.
Luke	And blessed [is] she that believed: for there shall be a performance of those things which were told her from the Lord.
Luke	And Mary said, My soul doth magnify the Lord,
Luke	And my spirit hath rejoiced in God my Saviour.
Luke	For he hath regarded the low estate of his handmaiden: for, behold, from henceforth all generations shall call me blessed.
Luke	For he that is mighty hath done to me great things; and holy [is] his name.
Luke	And his mercy [is] on them that fear him from generation to generation.
Luke	He hath shewed strength with his arm; he hath scattered the proud in the imagination of their hearts.
Luke	He hath put down the mighty from [their] seats, and exalted them of low degree.
Luke	He hath filled the hungry with good things; and the rich he hath sent empty away.
Luke	He hath holpen his servant Israel, in remembrance of [his] mercy;
Luke	As he spake to our fathers, to Abraham, and to his seed for ever.
Luke	And Mary abode with her about three months, and returned to her own house.
Luke	Now Elisabeth’s full time came that she should be delivered; and she brought forth a son.
Luke	And her neighbours and her cousins heard how the Lord had shewed great mercy upon her; and they rejoiced with her.
Luke	And it came to pass, that on the eighth day they came to circumcise the child; and they called him Zacharias, after the name of his father.
Luke	And his mother answered and said, Not [so]; but he shall be called John.
Luke	And they said unto her, There is none of thy kindred that is called by this name.
Luke	And they made signs to his father, how he would have him called.
Luke	And he asked for a writing table, and wrote, saying, His name is John.
Luke	And they marvelled all.
Luke	And his mouth was opened immediately, and his tongue [loosed], and he spake, and praised God.
Luke	And fear came on all that dwelt round about them: and all these sayings were noised abroad throughout all the hill country of Judaea.
Luke	And all they that heard [them] laid [them] up in their hearts, saying, What manner of child shall this be!
Luke	And the hand of the Lord was with him.
Luke	And his father Zacharias was filled with the Holy Ghost, and prophesied, saying,
Luke	Blessed [be] the Lord God of Israel; for he hath visited and redeemed his people,
Luke	And hath raised up an horn of salvation for us in the house of his servant David;
Luke	As he spake by the mouth of his holy prophets, which have been since the world began:
Luke	That we should be saved from our enemies, and from the hand of all that hate us;
Luke	To perform the mercy [promised] to our fathers, and to remember his holy covenant;
Luke	The oath which he sware to our father Abraham,
Luke	That he would grant unto us, that we being delivered out of the hand of our enemies might serve him without fear,
Luke	In holiness and righteousness before him, all the days of our life.
Luke	And thou, child, shalt be called the prophet of the Highest: for thou shalt go before the face of the Lord to prepare his ways;
Luke	To give knowledge of salvation unto his people by the remission of their sins,
Luke	Through the tender mercy of our God; whereby the dayspring from on high hath visited us,
Luke	To give light to them that sit in darkness and [in] the shadow of death, to guide our feet into the way of peace.
Luke	And the child grew, and waxed strong in spirit, and was in the deserts till the day of his shewing unto Israel.
Luke	And it came to pass in those days, that there went out a decree from Caesar Augustus, that all the world should be taxed.
Luke	([And] this taxing was first made when Cyrenius was governor of Syria.)
Luke	And all went to be taxed, every one into his own city.
Luke	And Joseph also went up from Galilee, out of the city of Nazareth, into Judaea, unto the city of David, which is called Bethlehem; (because he was of the house and lineage of David:)
Luke	To be taxed with Mary his espoused wife, being great with child.
Luke	And so it was, that, while they were there, the days were accomplished that she should be delivered.
Luke	And she brought forth her firstborn son, and wrapped him in swaddling clothes, and laid him in a manger; because there was no room for them in the inn.
Luke	And there were in the same country shepherds abiding in the field, keeping watch over their flock by night.
Luke	And, lo, the angel of the Lord came upon them, and the glory of the Lord shone round about them: and they were sore afraid.
Luke	And the angel said unto them, Fear not: for, behold, I bring you good tidings of great joy, which shall be to all people.
Luke	For unto you is born this day in the city of David a Saviour, which is Christ the Lord.
Luke	And this [shall be] a sign unto you; Ye shall find the babe wrapped in swaddling clothes, lying in a manger.
Luke	And suddenly there was with the angel a multitude of the heavenly host praising God, and saying,
Luke	Glory to God in the highest, and on earth peace, good will toward men.
Luke	And it came to pass, as the angels were gone away from them into heaven, the shepherds said one to another, Let us now go even unto Bethlehem, and see this thing which is come to pass, which the Lord hath made known unto us.
Luke	And they came with haste, and found Mary, and Joseph, and the babe lying in a manger.
Luke	And when they had seen [it], they made known abroad the saying which was told them concerning this child.
Luke	And all they that heard [it] wondered at those things which were told them by the shepherds.
Luke	But Mary kept all these things, and pondered [them] in her heart.
Luke	And the shepherds returned, glorifying and praising God for all the things that they had heard and seen, as it was told unto them.
Luke	And when eight days were accomplished for the circumcising of the child, his name was called JESUS, which was so named of the angel before he was conceived in the womb.
Luke	And when the days of her purification according to the law of Moses were accomplished, they brought him to Jerusalem, to present [him] to the Lord;
Luke	(As it is written in the law of the Lord, Every male that openeth the womb shall be called holy to the Lord;)
Luke	And to offer a sacrifice according to that which is said in the law of the Lord, A pair of turtledoves, or two young pigeons.
Luke	And, behold, there was a man in Jerusalem, whose name [was] Simeon; and the same man [was] just and devout, waiting for the consolation of Israel: and the Holy Ghost was upon him.
Luke	And it was revealed unto him by the Holy Ghost, that he should not see death, before he had seen the Lord’s Christ.
Luke	And he came by the Spirit into the temple: and when the parents brought in the child Jesus, to do for him after the custom of the law,
Luke	Then took he him up in his arms, and blessed God, and said,
Luke	Lord, now lettest thou thy servant depart in peace, according to thy word:
Luke	For mine eyes have seen thy salvation,
Luke	Which thou hast prepared before the face of all people;
Luke	A light to lighten the Gentiles, and the glory of thy people Israel.
Luke	And Joseph and his mother marvelled at those things which were spoken of him.
Luke	And Simeon blessed them, and said unto Mary his mother, Behold, this [child] is set for the fall and rising again of many in Israel; and for a sign which shall be spoken against;
Luke	(Yea, a sword shall pierce through thy own soul also,) that the thoughts of many hearts may be revealed.
Luke	And there was one Anna, a prophetess, the daughter of Phanuel, of the tribe of Aser: she was of a great age, and had lived with an husband seven years from her virginity;
Luke	And she [was] a widow of about fourscore and four years, which departed not from the temple, but served [God] with fastings and prayers night and day.
Luke	And she coming in that instant gave thanks likewise unto the Lord, and spake of him to all them that looked for redemption in Jerusalem.
Luke	And when they had performed all things according to the law of the Lord, they returned into Galilee, to their own city Nazareth.
Luke	And the child grew, and waxed strong in spirit, filled with wisdom: and the grace of God was upon him.
Luke	Now his parents went to Jerusalem every year at the feast of the passover.
Luke	And when he was twelve years old, they went up to Jerusalem after the custom of the feast.
Luke	And when they had fulfilled the days, as they returned, the child Jesus tarried behind in Jerusalem; and Joseph and his mother knew not [of it].
Luke	But they, supposing him to have been in the company, went a day’s journey; and they sought him among [their] kinsfolk and acquaintance.
Luke	And when they found him not, they turned back again to Jerusalem, seeking him.
Luke	And it came to pass, that after three days they found him in the temple, sitting in the midst of the doctors, both hearing them, and asking them questions.
Luke	And all that heard him were astonished at his understanding and answers.
Luke	And when they saw him, they were amazed: and his mother said unto him, Son, why hast thou thus dealt with us?
Luke	behold, thy father and I have sought thee sorrowing.
Luke	And he said unto them, How is it that ye sought me?
Luke	wist ye not that I must be about my Father’s business?
Luke	And they understood not the saying which he spake unto them.
Luke	And he went down with them, and came to Nazareth, and was subject unto them: but his mother kept all these sayings in her heart.
Luke	And Jesus increased in wisdom and stature, and in favour with God and man.
Luke	Now in the fifteenth year of the reign of Tiberius Caesar, Pontius Pilate being governor of Judaea, and Herod being tetrarch of Galilee, and his brother Philip tetrarch of Ituraea and of the region of Trachonitis, and Lysanias the tetrarch of Abilene,
Luke	Annas and Caiaphas being the high priests, the word of God came unto John the son of Zacharias in the wilderness.
Luke	And he came into all the country about Jordan, preaching the baptism of repentance for the remission of sins;
Luke	As it is written in the book of the words of Esaias the prophet, saying, The voice of one crying in the wilderness, Prepare ye the way of the Lord, make his paths straight.
Luke	Every valley shall be filled, and every mountain and hill shall be brought low; and the crooked shall be made straight, and the rough ways [shall be] made smooth;
Luke	And all flesh shall see the salvation of God.
Luke	Then said he to the multitude that came forth to be baptized of him, O generation of vipers, who hath warned you to flee from the wrath to come?
Luke	Bring forth therefore fruits worthy of repentance, and begin not to say within yourselves, We have Abraham to [our] father: for I say unto you, That God is able of these stones to raise up children unto Abraham.
Luke	And now also the axe is laid unto the root of the trees: every tree therefore which bringeth not forth good fruit is hewn down, and cast into the fire.
Luke	And the people asked him, saying, What shall we do then?
Luke	He answereth and saith unto them, He that hath two coats, let him impart to him that hath none; and he that hath meat, let him do likewise.
Luke	Then came also publicans to be baptized, and said unto him, Master, what shall we do?
Luke	And he said unto them, Exact no more than that which is appointed you.
Luke	And the soldiers likewise demanded of him, saying, And what shall we do?
Luke	And he said unto them, Do violence to no man, neither accuse [any] falsely; and be content with your wages.
Luke	And as the people were in expectation, and all men mused in their hearts of John, whether he were the Christ, or not;
Luke	John answered, saying unto [them] all, I indeed baptize you with water; but one mightier than I cometh, the latchet of whose shoes I am not worthy to unloose: he shall baptize you with the Holy Ghost and with fire:
Luke	Whose fan [is] in his hand, and he will throughly purge his floor, and will gather the wheat into his garner; but the chaff he will burn with fire unquenchable.
Luke	And many other things in his exhortation preached he unto the people.
Luke	But Herod the tetrarch, being reproved by him for Herodias his brother Philip’s wife, and for all the evils which Herod had done,
Luke	Added yet this above all, that he shut up John in prison.
Luke	Now when all the people were baptized, it came to pass, that Jesus also being baptized, and praying, the heaven was opened,
Luke	And the Holy Ghost descended in a bodily shape like a dove upon him, and a voice came from heaven, which said, Thou art my beloved Son; in thee I am well pleased.
Luke	And Jesus himself began to be about thirty years of age, being (as was supposed) the son of Joseph, which was [the son] of Heli,
Luke	Which was [the son] of Matthat, which was [the son] of Levi, which was [the son] of Melchi, which was [the son] of Janna, which was [the son] of Joseph,
Luke	Which was [the son] of Mattathias, which was [the son] of Amos, which was [the son] of Naum, which was [the son] of Esli, which was [the son] of Nagge,
Luke	Which was [the son] of Maath, which was [the son] of Mattathias, which was [the son] of Semei, which was [the son] of Joseph, which was [the son] of Juda,
Luke	Which was [the son] of Joanna, which was [the son] of Rhesa, which was [the son] of Zorobabel, which was [the son] of Salathiel, which was [the son] of Neri,
Luke	Which was [the son] of Melchi, which was [the son] of Addi, which was [the son] of Cosam, which was [the son] of Elmodam, which was [the son] of Er,
Luke	Which was [the son] of Jose, which was [the son] of Eliezer, which was [the son] of Jorim, which was [the son] of Matthat, which was [the son] of Levi,
Luke	Which was [the son] of Simeon, which was [the son] of Juda, which was [the son] of Joseph, which was [the son] of Jonan, which was [the son] of Eliakim,
Luke	Which was [the son] of Melea, which was [the son] of Menan, which was [the son] of Mattatha, which was [the son] of Nathan, which was [the son] of David,
Luke	Which was [the son] of Jesse, which was [the son] of Obed, which was [the son] of Booz, which was [the son] of Salmon, which was [the son] of Naasson,
Luke	Which was [the son] of Aminadab, which was [the son] of Aram, which was [the son] of Esrom, which was [the son] of Phares, which was [the son] of Juda,
Luke	Which was [the son] of Jacob, which was [the son] of Isaac, which was [the son] of Abraham, which was [the son] of Thara, which was [the son] of Nachor,
Luke	Which was [the son] of Saruch, which was [the son] of Ragau, which was [the son] of Phalec, which was [the son] of Heber, which was [the son] of Sala,
Luke	Which was [the son] of Cainan, which was [the son] of Arphaxad, which was [the son] of Sem, which was [the son] of Noe, which was [the son] of Lamech,
Luke	Which was [the son] of Mathusala, which was [the son] of Enoch, which was [the son] of Jared, which was [the son] of Maleleel, which was [the son] of Cainan,
Luke	Which was [the son] of Enos, which was [the son] of Seth, which was [the son] of Adam, which was [the son] of God.
Luke	And Jesus being full of the Holy Ghost returned from Jordan, and was led by the Spirit into the wilderness,
Luke	Being forty days tempted of the devil.
Luke	And in those days he did eat nothing: and when they were ended, he afterward hungered.
Luke	And the devil said unto him, If thou be the Son of God, command this stone that it be made bread.
Luke	And Jesus answered him, saying, It is written, That man shall not live by bread alone, but by every word of God.
Luke	And the devil, taking him up into an high mountain, shewed unto him all the kingdoms of the world in a moment of time.
Luke	And the devil said unto him, All this power will I give thee, and the glory of them: for that is delivered unto me; and to whomsoever I will I give it.
